versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-ietf-spring-stamp-srpm-srv6-05,draft-ietf-spring-stamp-srpm-srv6,5,new-draft,ignored_after_review,ignored_after_review,0,spring,Performance Measurement Using Simple Two-Way Active Measurement Protocol (STAMP) for Segment Routing over IPv6 (SRv6) Data Plane,"Segment Routing (SR) can be used to steer packets through a network
   employing source routing.  SR can be applied to both MPLS (SR-MPLS)
   and IPv6 (SRv6) data planes.  This document describes the procedures
   for performance measurement in SRv6 networks using the Simple Two-Way
   Active Measurement Protocol (STAMP), as specified in RFC 8762, along
   with its optional extensions specified in RFC 8972 and further
   augmented in RFC 9503.  The procedures described in this document are
   used for links and SRv6 paths (including Segment Lists of SRv6
   Policies, SRv6 IGP best paths, and SRv6 IGP Flexible Algorithm (Flex-
   Algo) paths), as well as Layer-3 and Layer-2 services carried over
   the SRv6 paths.",https://datatracker.ietf.org/doc/draft-ietf-spring-stamp-srpm-srv6/,2026-09-24,
draft-ietf-tiptop-usecase-03,draft-ietf-tiptop-usecase,3,new-draft,ignored_after_review,ignored_after_review,0,tiptop,"IP in Deep Space: Key Characteristics, Use Cases and Requirements","Deep space communications involve long delays (e.g., Earth to Mars
   has one-way delays 4-24 minutes) and intermittent communications,
   mainly because of orbital dynamics.  Most of the IP protocol stack
   used on the Internet, in particular reliable transport protocols and
   applications, is based on the assumptions of shorter delays and
   mostly uninterrupted communications.  This document describes the key
   characteristics, use cases, and requirements for deep space
   networking, intended to help when profiling IP protocols in such
   environment.",https://datatracker.ietf.org/doc/draft-ietf-tiptop-usecase/,2026-09-24,
draft-ietf-wimse-http-signature-07,draft-ietf-wimse-http-signature,7,new-draft,read_now,core_identity,14,wimse,WIMSE Workload-to-Workload Authentication with HTTP Signatures,"The WIMSE architecture defines authentication and authorization for
   software workloads in a variety of runtime environments, from the
   most basic ones to complex multi-service, multi-cloud, multi-tenant
   deployments.  This document defines one of the mechanisms to provide
   workload authentication, using HTTP Signatures.  While only
   applicable to HTTP traffic, the protocol provides end-to-end
   protection of requests (and optionally, responses), even when service
   traffic is not end-to-end encrypted, that is, when TLS proxies and
   load balancers are used.  Authentication is based on the Workload
   Identity Token (WIT).",https://datatracker.ietf.org/doc/draft-ietf-wimse-http-signature/,2026-09-24,
draft-ietf-wimse-workload-identity-practices-07,draft-ietf-wimse-workload-identity-practices,7,new-draft,read_now,core_identity,14,wimse,Workload Identity Practices,"This document describes industry practices for providing secure
   identities to workloads in container orchestration, cloud platforms,
   and other workload platforms.  It explains how workloads obtain
   credentials for external authentication purposes, without managing
   long-lived secrets directly.  It does not take into account the
   standards work in progress for the WIMSE architecture and associated
   protocols.",https://datatracker.ietf.org/doc/draft-ietf-wimse-workload-identity-practices/,2026-09-24,
draft-intra-handshake-fail-43,draft-intra-handshake-fail,43,new-draft,monitor,trust_infrastructure,5,none,"Early Attestation Considered Very Harmful (CVE-2026-92701 of CVSS 9.1, CVE-2026-92702 of CVSS 9.1, CVE-2026-33697 of CVSS 7.5, and 37 other CVEs of up to expected CVSS 10.0 upcoming)","The draft aims to provide technical details of [CVE-2026-33697],
   [EUVD-2026-16488], [CVE-2026-92701], [EUVD-2026-83194],
   [CVE-2026-92702], [EUVD-2026-83192] and several GitHub Security
   Advisories (GHSAs) which provide substantial technical evidence of
   how early attestation fails in practice, even *without physical
   access* to the desired machine.  Moreover, since continuous
   attestation is generally required [CSA-eBPF]
   [MITRE-Continuous-Attestation], early attestation adds *unnecessary
   complexity*. The results are backed by the research
   [Intra-handshake.fail], [TLS-RA], [EarlyAttestationBleed] and the
   artifacts [Intra-handshake.fail-repo] in state-of-the-art formal
   analysis tool, ProVerif, under Apache-2.0 license for
   reproducibility, extensibility, and review, and have been
   acknowledged by the relevant stakeholders.  Currently, there are *two
   CVEs of CVSS 9.1, one CVE of CVSS 7.5, one GHSA of 9.0-10.0, one GHSA
   of CVSS 7.8, seven GHSAs of CVSS 7.4, and one GHSA of CVSS 6.3
   published against the broader early attestation covering all layers
   of the ecosystem up to the application*. The research papers on these
   are currently either under submission or being prepared for
   submission.  The artifacts of these papers will be shared with the
   community under Apache-2.0 license for reproducibility,
   extensibility, and review.  In our analysis, the remaining
   implementations of early attestation -- Edgeless Systems Contrast and
   Meta's AI -- remain vulnerable.",https://datatracker.ietf.org/doc/draft-intra-handshake-fail/,2026-09-24,
draft-jackson-wimse-evaluation-01,draft-jackson-wimse-evaluation,1,new-draft,read_now,trust_infrastructure,8,none,Verifier-Side Evaluation Semantics for Delegated Authority Chains,"Delegation chain specifications describe the shape of conveyed
   authority.  They leave the verifier's half of the exchange
   underdetermined.  Two verifiers can check the same chain, both report
   success, and enforce different policy.  This document states what a
   verifier must do: the explicit inputs evaluation depends on, and four
   rules that keep evaluation fail-closed.  The rules are drawn from the
   Grant & Autonomy Lifecycle (GAL) and Provenance & Trust Context (PTC)
   specifications and from a public reference implementation.",https://datatracker.ietf.org/doc/draft-jackson-wimse-evaluation/,2026-09-24,
draft-koo-dtn-traceroute-eb-00,draft-koo-dtn-traceroute-eb,0,new-draft,adjacent_watchlist,core_identity,3,none,Traceroute Extension Block for Bundle Protocol Version 7,"This document defines a Traceroute Extension Block for Bundle
   Protocol Version 7 (BPv7).  The extension block provides path
   discovery and per-hop performance measurement capabilities for Delay-
   Tolerant Networks (DTNs).  Each node along the bundle's path appends
   a hop record containing its endpoint identifier, timestamp, link
   characteristics, and convergence layer information.  This enables
   comprehensive network diagnostics including path verification, delay
   analysis, link type identification, and congestion monitoring without
   requiring status reports from every intermediate node.",https://datatracker.ietf.org/doc/draft-koo-dtn-traceroute-eb/,2026-09-24,
draft-krausz-verification-state-02,draft-krausz-verification-state,2,new-draft,read_now,agent_identity,14,none,The verification.* Constraint Family: Pre-Action Fail-Closed Gates for AI Agent Decisions,"This document specifies the verification.* constraint family --- a
   pre-action, fail-closed gate primitive for AI agent decisions,
   sibling in shape to the environment.* family used in Verifiable
   Intent specifications.  A verification.* receipt is a JSON Web
   Signature (JWS) signed artifact carrying a canonical input, a derived
   binary act/halt output, and a versioned mapping identifier that binds
   them.  A relying party recomputes the gate locally from signed
   primitives under the named mapping; the verifier never trusts the
   issuer's runtime.

   This revision replaces the raw verdict domain of draft-krausz-
   verification-state-01 (supported/refuted/unverifiable/unknown) with a
   four-state vocabulary --- verified, contradicted, indeterminate, and
   not_evaluated --- together with a reason-code mechanism that
   separates a state's substance from a verifier's own instrument
   failure, and with an admissibility gate applied before a state is
   ever assigned.  It adds evidence pinning: a receipt MAY carry an
   evidence_set block that content-addresses the sources considered
   during verification, so that a verdict can be recomputed offline from
   the receipt and the pinned bytes alone, without depending on a live
   retrieval provider.  Freshness is anchored to the evidence's own
   retrieved_at timestamp rather than a separately declared validity
   window.  This shape provides decision explainability and traceability
   evidence aligned with EU AI Act Article 12 record-keeping obligations
   and with the Decision Explainability tier of an industry Zero Trust
   for AI Agents framework published in 2026.  The format is forward-
   compatible across mapping revisions: receipts signed under one
   mapping ID remain verifiable as correct-under-that-mapping after
   newer mappings ship.  The vectors that content-address a mapping
   document or an evidence set are historical, digest-anchored artifacts
   and are unchanged by this revision; nothing in this document alters a
   previously issued digest.",https://datatracker.ietf.org/doc/draft-krausz-verification-state/,2026-09-24,
draft-lcurley-moq-cluster-01,draft-lcurley-moq-cluster,1,new-draft,ignored_after_review,ignored_after_review,0,none,MoQ Cluster Extension,"This document defines a clustering extension for MoQ Transport
   [moqt], used to build a mesh of relays.  Each namespace advertisement
   carries the list of Hop IDs it has passed through, starting with the
   original publisher, and the accumulated cost of that path.  A
   receiver uses the list to detect loops and to tell which
   advertisements come from the same publisher, and the cost to choose
   between paths.  Each endpoint declares its own Hop ID at setup, so a
   peer never advertises or serves it a path that already passed through
   it.",https://datatracker.ietf.org/doc/draft-lcurley-moq-cluster/,2026-09-24,
draft-li-iqa-subject-attestation-00,draft-li-iqa-subject-attestation,0,new-draft,monitor,trust_infrastructure,5,none,Subject Attestation in the iqa URI Scheme,"This document specifies the ""iqa"" URI scheme, a subject-attestation
   scheme in which an ""iqa"" URI names the attestation standing of an
   identified subject, as reported by one of three named authority
   organs; the URI carries no proof and no credential, and no lookup
   service or name-resolution system is consulted when the URI is used.
   The document also states the requirements a client MUST satisfy when
   it handles such a URI, in order to avoid two failure modes that
   short, user-embeddable strings otherwise invite: using the authority
   as a navigation target (open redirect), and using a registered
   protocol handler as a general-purpose launcher.  A third failure mode
   specific to this scheme is addressed as well: a parse that looks like
   a certification.",https://datatracker.ietf.org/doc/draft-li-iqa-subject-attestation/,2026-09-24,
